event_id;split
11363;train
11364;train
11365;test
11366;train
11367;validation
11368;validation
11369;test
11370;test
11371;validation
11372;train
11373;train
11374;train
11375;train
11376;train
11377;train
11378;test
11379;train
11380;train
11381;train
11382;train
11383;test
11384;train
11385;train
11386;train
11387;train
11388;train
11389;train
11390;train
11391;train
11392;validation
11393;validation
11394;train
11395;train
11396;validation
11397;test
11398;test
11399;train
11400;validation
11401;train
11402;train
11403;train
11404;test
11405;train
11406;train
11407;train
11408;train
11409;train
11410;train
11411;validation
11412;test
11413;train
11414;train
11415;train
11416;train
11417;validation
11418;train
11419;test
11420;train
11421;train
11422;train
11423;validation
11424;train
11425;train
11426;train
11427;train
11428;train
11429;validation
11430;train
11431;train
11432;test
11433;train
11434;train
11435;test
11436;train
11437;train
11438;validation
11439;train
11440;train
11441;validation
11442;test
11443;train
11444;train
11445;validation
11446;validation
11447;train
11448;train
11449;train
11450;train
11451;train
11452;test
11453;validation
11454;train
11455;train
11456;train
11457;train
11458;test
11459;train
11460;train
11461;train
11462;train
11463;test
11464;train
11465;train
11466;train
11467;train
11468;test
11469;train
11470;train
11471;train
11472;train
11473;train
11474;train
11475;train
11476;train
11477;validation
11478;train
11479;train
11480;train
11481;train
11482;train
11483;validation
11484;test
11485;validation
11486;train
11487;validation
11488;test
11489;train
11490;train
11491;train
11492;train
11493;train
11494;validation
11495;validation
11496;test
11497;train
11498;train
11499;train
11500;train
11501;train
11502;test
11503;train
11504;train
11505;train
11506;train
11507;train
11508;train
11509;test
11510;validation
11511;validation
11512;test
11513;validation
11514;test
11515;train
11516;validation
11517;validation
11518;train
11519;train
11520;train
11521;test
11522;train
11523;test
11524;train
11525;train
11526;train
11527;test
11528;train
11529;train
11530;validation
11531;train
11532;validation
11533;validation
11534;train
11535;train
11536;train
11537;validation
11538;train
11539;train
11540;test
11541;train
11542;test
11543;test
11544;train
11545;train
11546;train
11547;train
11548;train
11549;train
11550;train
11551;train
11552;train
11553;train
11554;train
11555;train
11556;train
11557;train
11558;test
11559;train
11560;train
11561;validation
11562;train
11563;validation
11564;validation
11565;train
11566;train
11567;train
11568;train
11569;test
11570;validation
11571;train
11572;test
11573;train
11574;train
11575;train
11576;train
11577;train
11578;train
11579;train
11580;test
11581;validation
11582;validation
11583;validation
11584;train
11585;train
11586;train
11587;train
11588;train
11589;train
11590;train
11591;test
11592;train
11593;train
11594;validation
11595;train
11596;train
11597;train
11598;train
11599;validation
11600;train
11601;train
11602;train
11603;train
11604;train
11605;test
11606;validation
11607;train
11608;train
11609;train
11610;train
11611;train
11612;train
11613;train
11614;validation
11615;train
11616;validation
11617;train
11618;train
11619;train
11620;validation
11621;train
11622;train
11623;train
11624;train
11625;train
11626;train
11627;train
11628;train
11629;test
11630;test
11631;train
11632;train
11633;train
11634;train
11635;train
11636;train
11637;train
11638;train
11639;train
11640;train
11641;test
11642;train
11643;train
11644;train
11645;test
11646;train
11647;train
11648;test
11649;test
11650;test
11651;train
11652;train
11653;train
11654;validation
11655;validation
11656;train
11657;train
11658;validation
11659;train
11660;train
11661;train
11662;train
11663;test
11664;train
11665;train
11666;train
11667;test
11668;train
11669;train
11670;validation
11671;train
11672;train
11673;train
11674;train
11675;train
11676;test
11677;validation
11678;train
11679;train
11680;train
11681;train
11682;test
11683;train
11684;train
11685;train
11686;train
11687;train
11688;validation
11689;validation
11690;train
11691;train
11692;train
11693;validation
11694;test
11695;train
11696;train
11697;train
11698;train
11699;train
11700;train
11701;train
11702;train
11703;train
11704;test
11705;train
11706;train
11707;train
11708;validation
11709;train
11710;train
11711;train
11712;train
11713;validation
11714;test
11715;train
11716;train
11717;train
11718;test
11719;train
11720;train
11721;test
11722;train
11723;train
11724;train
11725;test
11726;train
11727;validation
11728;train
11729;train
11730;validation
11731;train
11732;validation
11733;train
11734;train
11735;train
11736;train
11737;test
11738;train
11739;train
11740;train
11741;train
11742;train
11743;validation
11744;test
11745;train
11746;validation
11747;train
11748;validation
11749;train
11750;test
11751;train
11752;test
11753;test
11754;train
11755;validation
11756;train
11757;train
11758;validation
11759;validation
11760;test
11761;train
11762;test
11763;validation
11764;test
11765;validation
11766;test
11767;train
11768;test
11769;train
11770;train
11771;train
11772;validation
11773;train
11774;train
11775;test
11776;train
11777;validation
11778;train
11779;train
11780;train
11781;train
11782;validation
11783;train
11784;train
11785;train
11786;train
11787;validation
11788;train
11789;train
11790;validation
11791;test
11792;train
11793;train
11794;train
11795;train
11796;validation
11797;test
11798;test
11799;test
11800;test
11801;train
11802;train
11803;train
11804;train
11805;train
11806;test
11807;train
11808;validation
11809;train
11810;validation
11811;train
11812;train
11813;validation
11814;train
11815;train
11816;train
11817;train
11818;train
11819;train
11820;validation
11821;train
11822;train
11823;test
11824;train
11825;train
11826;validation
11827;test
11828;train
11829;test
11830;train
11831;validation
11832;train
11833;train
11834;train
11835;train
11836;train
11837;validation
11838;validation
11839;train
11840;train
11841;test
11842;validation
11843;train
11844;train
11845;train
11846;train
11847;train
11848;train
11849;train
11850;validation
11851;test
11852;train
11853;test
11854;train
11855;test
11856;validation
11857;train
11858;validation
11859;train
11860;train
11861;validation
11862;validation
11863;train
11864;train
11865;train
11866;train
11867;train
11868;validation
11869;train
11870;validation
11871;validation
11872;train
11873;validation
11874;train
11875;train
11876;test
11877;validation
11878;train
11879;test
11880;train
11881;train
11882;train
11883;train
11884;validation
11885;test
11886;train
11887;train
11888;train
11889;train
11890;train
11891;validation
11892;train
11893;train
11894;train
11895;test
11896;train
11897;train
11898;train
11899;train
11900;validation
11901;test
11902;validation
11903;train
11904;train
11905;train
11906;train
11907;train
11908;test
11909;train
11910;train
11911;train
11912;test
11913;train
11914;train
11915;train
11916;train
11917;train
11918;train
11919;train
11920;train
11921;train
11922;train
11923;train
11924;train
11925;train
11926;train
11927;train
11928;train
11929;train
11930;train
11931;train
11932;train
11933;test
11934;test
11935;train
11936;train
11937;test
11938;train
11939;train
11940;train
11941;train
11942;train
11943;test
11944;train
11945;train
11946;train
11947;train
11948;validation
11949;test
11950;test
11951;test
11952;validation
11953;train
11954;validation
11955;validation
11956;train
11957;test
11958;train
11959;test
11960;test
11961;train
11962;train
11963;train
11964;train
11965;train
11966;train
11967;test
11968;train
11969;train
11970;train
11971;validation
11972;train
11973;train
11974;train
11975;train
11976;train
11977;validation
11978;test
11979;train
11980;train
11981;validation
11982;test
11983;test
11984;train
11985;test
11986;train
11987;test
11988;train
11989;train
11990;train
11991;test
11992;train
11993;train
11994;validation
11995;train
11996;train
11997;train
11998;train
11999;validation
12000;train
12001;train
12002;test
12003;train
12004;train
12005;train
12006;train
12007;train
12008;train
12009;train
12010;validation
12011;train
12012;train
12013;train
12014;validation
12015;train
12016;train
12017;validation
12018;validation
12019;test
12020;train
12021;train
12022;train
12023;train
12024;train
12025;test
12026;validation
12027;test
12028;train
12029;train
12030;train
12031;train
12032;train
12033;train
12034;train
12035;test
12036;train
12037;train
12038;validation
12039;test
12040;train
12041;train
12042;test
12043;train
12044;train
12045;train
12046;validation
12047;validation
12048;test
12049;train
12050;train
12051;train
12052;train
12053;train
12054;train
12055;train
12056;train
12057;train
12058;train
12059;validation
12060;train
12061;train
12062;train
12063;validation
12064;train
12065;train
12066;test
12067;train
12068;validation
12069;train
12070;train
12071;train
12072;train
12073;train
12074;train
12075;test
12076;train
12077;train
12078;train
12079;test
12080;train
12081;train
12082;test
12083;train
12084;train
12085;test
12086;train
12087;train
12088;train
12089;train
12090;train
12091;validation
12092;validation
12093;validation
12094;validation
12095;train
12096;train
12097;train
12098;validation
12099;train
12100;test
12101;test
12102;test
12103;train
12104;test
12105;test
12106;train
12107;test
12108;train
12109;train
12110;train
12111;train
12112;test
12113;train
12114;train
12115;train
12116;train
12117;test
12118;validation
12119;validation
12120;test
12121;test
12122;train
12123;test
12124;validation
12125;train
12126;train
12127;train
12128;train
12129;test
12130;train
12131;train
12132;validation
12133;validation
12134;train
12135;validation
12136;test
12137;test
12138;test
12139;train
12140;train
12141;train
12142;train
12143;train
12144;train
12145;train
12146;train
12147;test
12148;train
12149;train
12150;train
12151;validation
12152;train
12153;test
12154;test
12155;train
12156;test
12157;train
12158;train
12159;train
12160;train
12161;train
12162;train
12163;train
12164;train
12165;train
12166;validation
12167;validation
12168;test
12169;test
12170;validation
12171;train
12172;train
12173;train
12174;train
12175;train
12176;validation
12177;train
12178;train
12179;train
12180;train
12181;train
12182;train
12183;train
12184;train
12185;train
12186;test
12187;train
12188;train
12189;train
12190;test
12191;test
12192;train
12193;train
12194;train
12195;validation
12196;validation
12197;train
12198;train
12199;train
12200;validation
12201;train
12202;train
12203;train
12204;train
12205;test
12206;train
12207;train
12208;train
12209;train
12210;test
12211;train
12212;train
12213;test
12214;test
12215;train
12216;train
12217;train
12218;test
12219;train
12220;train
12221;train
12222;validation
12223;train
12224;train
12225;train
12226;train
12227;train
12228;test
12229;validation
12230;validation
12231;train
12232;train
12233;train
12234;validation
12235;train
12236;test
12237;train
12238;train
12239;train
12240;train
12241;train
12242;train
12243;test
12244;train
12245;train
12246;train
12247;test
12248;train
12249;train
12250;train
12251;train
12252;validation
12253;train
12254;train
12255;train
12256;train
12257;validation
12258;train
12259;test
12260;train
12261;train
12263;train
12264;train
12265;validation
12266;test
12267;train
12268;train
12269;train
12270;validation
12271;train
12272;validation
12273;train
12274;train
12275;train
12276;train
12277;train
12278;train
12279;train
12280;train
12281;train
12282;train
12283;train
12284;train
12285;train
12286;train
12287;train
12288;train
12289;train
12290;train
12291;validation
12292;train
12293;train
12294;validation
12295;train
12296;train
12297;train
12298;train
12299;test
12300;train
12301;train
12302;test
12303;train
12304;train
12305;train
12306;validation
12307;train
12308;test
12309;test
12310;test
12311;train
12312;test
12313;test
12314;train
12315;validation
12316;train
12317;test
12318;train
12319;train
12320;test
12321;train
12322;train
12323;train
12324;train
12325;validation
12326;train
12327;validation
12328;train
12329;train
12330;train
12331;train
12332;train
