event_id;idade;profissao;estado_civil;escolaridade;inadimplencia;financiamento_habitacional;emprestimo_pessoal;split
12797;48;tecnico;casado;ensino_medio;desconhecido;sim;nao;train
12798;34;gestao;solteiro;desconhecido;nao;sim;nao;train
12799;26;operario;casado;basico_9_anos;desconhecido;nao;nao;train
12800;40;administrativo;solteiro;ensino_superior;nao;sim;nao;validation
12801;35;administrativo;solteiro;ensino_medio;nao;nao;nao;train
12802;33;operario;solteiro;basico_9_anos;nao;sim;sim;train
12803;39;operario;casado;basico_6_anos;desconhecido;sim;nao;train
12804;33;operario;solteiro;basico_9_anos;nao;sim;nao;validation
12805;43;gestao;casado;basico_9_anos;nao;nao;nao;train
12806;53;aposentado;divorciado_ou_viuvo;ensino_medio;desconhecido;sim;nao;train
12807;39;operario;casado;basico_6_anos;desconhecido;nao;nao;train
12808;26;operario;casado;basico_9_anos;desconhecido;sim;nao;train
12809;26;administrativo;casado;ensino_medio;nao;nao;nao;test
12810;25;tecnico;solteiro;ensino_superior;nao;nao;nao;train
12811;38;empreendedor;casado;basico_9_anos;desconhecido;nao;sim;train
12812;38;servicos;solteiro;ensino_medio;desconhecido;nao;nao;train
12813;36;tecnico;solteiro;desconhecido;nao;sim;nao;validation
12814;48;tecnico;casado;ensino_medio;desconhecido;nao;nao;train
12815;48;gestao;casado;ensino_medio;nao;nao;nao;train
12816;43;tecnico;solteiro;curso_profissionalizante;desconhecido;sim;nao;train
12817;33;tecnico;casado;ensino_medio;nao;nao;nao;test
12818;33;servicos;casado;ensino_medio;nao;sim;sim;train
12819;33;servicos;casado;ensino_medio;nao;nao;nao;train
12820;35;servicos;divorciado_ou_viuvo;ensino_medio;nao;desconhecido;desconhecido;train
12821;33;servicos;casado;ensino_medio;nao;nao;nao;validation
12822;26;operario;casado;basico_9_anos;desconhecido;nao;nao;train
12823;49;gestao;casado;ensino_superior;nao;sim;nao;train
12824;48;gestao;casado;ensino_medio;nao;nao;nao;test
12825;47;tecnico;casado;curso_profissionalizante;desconhecido;nao;sim;validation
12826;28;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;train
12827;35;administrativo;casado;ensino_medio;nao;sim;nao;train
12828;47;tecnico;casado;curso_profissionalizante;desconhecido;nao;nao;train
12829;41;administrativo;solteiro;ensino_superior;nao;nao;nao;train
12830;52;administrativo;divorciado_ou_viuvo;ensino_superior;desconhecido;sim;nao;train
12831;48;gestao;casado;ensino_medio;nao;nao;nao;train
12832;26;operario;casado;basico_9_anos;desconhecido;sim;nao;train
12833;26;gestao;solteiro;ensino_superior;nao;sim;nao;validation
12834;26;gestao;solteiro;ensino_superior;nao;sim;nao;train
12835;28;administrativo;solteiro;desconhecido;nao;nao;nao;train
12836;59;trabalhador_domestico;casado;basico_4_anos;desconhecido;desconhecido;desconhecido;validation
12837;27;administrativo;solteiro;curso_profissionalizante;nao;nao;nao;train
12838;52;administrativo;divorciado_ou_viuvo;ensino_superior;desconhecido;sim;sim;train
12839;24;estudante;solteiro;ensino_medio;desconhecido;nao;nao;train
12840;28;servicos;casado;ensino_medio;nao;sim;nao;train
12841;41;administrativo;solteiro;ensino_superior;nao;nao;nao;train
12842;43;administrativo;solteiro;ensino_medio;nao;sim;nao;validation
12843;43;gestao;solteiro;ensino_superior;desconhecido;sim;sim;train
12844;29;administrativo;solteiro;ensino_medio;nao;nao;nao;train
12845;43;operario;casado;basico_6_anos;nao;sim;nao;train
12846;29;operario;casado;basico_9_anos;nao;nao;nao;train
12847;43;administrativo;solteiro;ensino_medio;nao;nao;nao;train
12848;26;empreendedor;casado;curso_profissionalizante;nao;sim;nao;train
12849;26;empreendedor;casado;curso_profissionalizante;nao;sim;nao;train
12850;30;administrativo;solteiro;ensino_medio;nao;sim;nao;train
12851;30;tecnico;solteiro;ensino_superior;nao;nao;nao;train
12852;38;operario;casado;ensino_medio;nao;nao;nao;validation
12853;42;operario;casado;basico_6_anos;desconhecido;nao;nao;train
12854;42;operario;casado;basico_6_anos;desconhecido;nao;nao;test
12855;56;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;nao;nao;validation
12856;30;servicos;casado;basico_9_anos;nao;nao;nao;test
12857;57;administrativo;casado;basico_4_anos;desconhecido;sim;nao;train
12858;25;servicos;casado;ensino_medio;nao;nao;nao;train
12859;34;administrativo;casado;ensino_superior;nao;nao;nao;train
12860;30;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;train
12861;30;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;train
12862;46;servicos;casado;basico_9_anos;nao;nao;nao;test
12863;30;tecnico;solteiro;ensino_medio;nao;nao;nao;train
12864;48;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;validation
12865;47;operario;divorciado_ou_viuvo;basico_9_anos;nao;sim;nao;train
12866;35;operario;casado;basico_4_anos;nao;nao;nao;train
12867;29;administrativo;casado;ensino_medio;nao;sim;nao;test
12868;30;desempregado;solteiro;basico_4_anos;desconhecido;nao;sim;train
12869;42;administrativo;casado;ensino_superior;nao;sim;sim;train
12870;27;administrativo;solteiro;curso_profissionalizante;nao;sim;nao;validation
12871;37;servicos;casado;basico_6_anos;nao;sim;nao;train
12872;37;administrativo;casado;ensino_superior;nao;nao;nao;train
12873;28;operario;casado;basico_9_anos;nao;nao;nao;train
12874;34;tecnico;solteiro;ensino_superior;nao;sim;sim;train
12875;34;tecnico;solteiro;ensino_superior;nao;nao;nao;train
12876;28;servicos;casado;ensino_medio;nao;nao;nao;test
12877;34;tecnico;solteiro;ensino_superior;nao;nao;sim;train
12878;30;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;test
12879;42;operario;casado;basico_9_anos;nao;nao;nao;train
12880;33;servicos;solteiro;ensino_medio;nao;sim;nao;train
12881;29;autonomo;casado;desconhecido;nao;nao;nao;test
12882;30;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;train
12883;30;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;train
12884;44;operario;solteiro;ensino_superior;desconhecido;sim;sim;train
12885;42;operario;casado;basico_6_anos;desconhecido;nao;nao;train
12886;30;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;train
12887;31;gestao;solteiro;basico_9_anos;nao;sim;nao;validation
12888;36;administrativo;casado;ensino_superior;nao;sim;nao;train
12889;39;servicos;casado;ensino_medio;nao;nao;nao;train
12890;40;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;train
12891;40;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;nao;nao;train
12892;34;tecnico;solteiro;ensino_superior;nao;nao;nao;train
12893;26;operario;casado;basico_9_anos;desconhecido;nao;nao;test
12894;37;operario;solteiro;basico_6_anos;nao;nao;nao;train
12895;32;operario;casado;ensino_superior;nao;nao;nao;train
12896;25;administrativo;solteiro;ensino_medio;nao;nao;sim;validation
12897;26;operario;casado;basico_9_anos;desconhecido;nao;nao;train
12898;28;servicos;casado;ensino_medio;nao;nao;nao;train
12899;43;tecnico;solteiro;curso_profissionalizante;desconhecido;nao;nao;train
12900;31;servicos;casado;ensino_medio;nao;desconhecido;desconhecido;train
12901;34;autonomo;divorciado_ou_viuvo;curso_profissionalizante;desconhecido;nao;nao;train
12902;29;tecnico;solteiro;ensino_superior;nao;nao;sim;test
12903;34;operario;casado;basico_4_anos;nao;sim;sim;train
12904;23;administrativo;solteiro;ensino_medio;nao;nao;nao;test
12905;27;administrativo;solteiro;curso_profissionalizante;nao;nao;nao;train
12906;54;aposentado;divorciado_ou_viuvo;basico_4_anos;desconhecido;sim;nao;train
12907;54;aposentado;divorciado_ou_viuvo;basico_4_anos;desconhecido;sim;nao;train
12908;49;gestao;casado;ensino_superior;nao;sim;nao;train
12909;34;tecnico;solteiro;ensino_superior;nao;nao;nao;train
12910;54;aposentado;divorciado_ou_viuvo;basico_4_anos;desconhecido;sim;nao;train
12911;40;administrativo;solteiro;ensino_superior;nao;sim;nao;train
12912;20;operario;casado;basico_4_anos;nao;nao;sim;train
12913;30;tecnico;casado;ensino_superior;desconhecido;sim;nao;train
12914;30;tecnico;casado;ensino_superior;desconhecido;nao;nao;validation
12915;24;estudante;solteiro;ensino_medio;desconhecido;sim;nao;train
12916;37;operario;solteiro;curso_profissionalizante;nao;nao;nao;validation
12917;36;operario;casado;basico_4_anos;desconhecido;sim;nao;train
12918;33;administrativo;casado;ensino_superior;desconhecido;sim;nao;test
12919;32;servicos;divorciado_ou_viuvo;ensino_medio;desconhecido;sim;nao;test
12920;36;operario;casado;basico_4_anos;desconhecido;sim;sim;validation
12921;34;operario;casado;basico_9_anos;nao;nao;sim;train
12922;33;servicos;casado;basico_9_anos;nao;sim;nao;validation
12923;27;administrativo;solteiro;ensino_medio;nao;sim;nao;validation
12924;27;administrativo;solteiro;ensino_medio;nao;nao;nao;validation
12925;27;administrativo;solteiro;ensino_medio;nao;nao;nao;train
12926;47;operario;divorciado_ou_viuvo;basico_9_anos;nao;sim;nao;train
12927;27;administrativo;solteiro;ensino_medio;nao;nao;nao;train
12928;29;administrativo;solteiro;ensino_medio;nao;sim;nao;validation
12929;34;servicos;solteiro;ensino_medio;nao;sim;nao;train
12930;55;aposentado;casado;basico_6_anos;desconhecido;nao;nao;train
12931;29;empreendedor;casado;ensino_superior;nao;sim;nao;train
12932;32;administrativo;solteiro;ensino_superior;nao;nao;nao;train
12933;27;empreendedor;casado;ensino_medio;nao;nao;nao;train
12934;26;empreendedor;casado;basico_4_anos;desconhecido;nao;nao;train
12935;27;administrativo;solteiro;curso_profissionalizante;nao;nao;nao;train
12936;45;gestao;casado;ensino_superior;desconhecido;desconhecido;desconhecido;train
12937;25;operario;solteiro;basico_9_anos;nao;sim;sim;validation
12938;37;servicos;divorciado_ou_viuvo;basico_6_anos;nao;sim;sim;test
12939;23;empreendedor;casado;curso_profissionalizante;nao;nao;nao;train
12940;31;administrativo;casado;ensino_medio;nao;sim;nao;train
12941;37;empreendedor;solteiro;basico_9_anos;desconhecido;sim;nao;validation
12942;43;gestao;solteiro;ensino_superior;desconhecido;nao;nao;train
12943;23;empreendedor;casado;curso_profissionalizante;nao;sim;nao;validation
12944;28;operario;casado;basico_9_anos;desconhecido;nao;nao;validation
12945;48;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;train
12946;27;administrativo;solteiro;ensino_medio;nao;nao;nao;train
12947;33;operario;casado;basico_9_anos;nao;sim;nao;validation
12948;27;administrativo;solteiro;ensino_medio;nao;nao;nao;train
12949;27;gestao;solteiro;ensino_superior;nao;sim;sim;validation
12950;29;administrativo;solteiro;ensino_medio;nao;sim;nao;validation
12951;43;operario;divorciado_ou_viuvo;basico_9_anos;nao;nao;nao;train
12952;41;operario;casado;desconhecido;nao;sim;sim;train
12953;41;operario;casado;desconhecido;nao;sim;nao;train
12954;47;administrativo;casado;ensino_superior;nao;sim;nao;train
12955;29;administrativo;casado;ensino_medio;nao;nao;sim;train
12956;43;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;validation
12957;33;operario;solteiro;basico_9_anos;nao;nao;sim;validation
12958;43;operario;divorciado_ou_viuvo;basico_9_anos;nao;sim;nao;train
12959;53;aposentado;divorciado_ou_viuvo;ensino_medio;desconhecido;sim;nao;test
12960;41;operario;casado;desconhecido;nao;nao;nao;test
12961;26;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
12962;41;operario;casado;desconhecido;nao;sim;nao;train
12963;41;operario;casado;desconhecido;nao;nao;sim;train
12964;52;aposentado;casado;basico_6_anos;nao;nao;nao;train
12965;43;administrativo;solteiro;ensino_medio;nao;sim;sim;train
12966;55;aposentado;casado;basico_6_anos;desconhecido;sim;sim;train
12967;27;administrativo;solteiro;ensino_medio;nao;nao;nao;test
12968;27;administrativo;solteiro;ensino_medio;nao;nao;nao;test
12969;27;administrativo;solteiro;ensino_medio;nao;sim;sim;train
12970;28;operario;divorciado_ou_viuvo;ensino_medio;nao;sim;nao;train
12971;38;operario;casado;basico_9_anos;desconhecido;desconhecido;desconhecido;validation
12972;50;administrativo;casado;curso_profissionalizante;nao;sim;sim;train
12973;35;operario;casado;curso_profissionalizante;nao;nao;nao;validation
12974;35;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
12975;49;gestao;casado;ensino_superior;desconhecido;nao;sim;train
12976;29;servicos;casado;ensino_medio;nao;sim;nao;validation
12977;42;operario;casado;basico_9_anos;nao;nao;nao;train
12978;40;operario;casado;basico_4_anos;desconhecido;desconhecido;desconhecido;train
12979;28;operario;divorciado_ou_viuvo;ensino_medio;nao;sim;sim;train
12980;57;aposentado;casado;curso_profissionalizante;desconhecido;nao;sim;train
12981;30;operario;casado;basico_6_anos;nao;sim;nao;train
12982;38;administrativo;casado;ensino_superior;nao;sim;sim;train
12983;34;administrativo;solteiro;ensino_superior;nao;sim;nao;train
12984;30;operario;casado;basico_9_anos;nao;nao;nao;train
12985;29;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
12986;33;operario;solteiro;basico_9_anos;nao;sim;sim;train
12987;28;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
12988;27;administrativo;solteiro;curso_profissionalizante;nao;nao;sim;train
12989;49;gestao;casado;ensino_superior;nao;sim;nao;test
12990;38;operario;casado;basico_9_anos;desconhecido;nao;nao;test
12991;55;servicos;casado;basico_6_anos;desconhecido;sim;nao;train
12992;41;servicos;divorciado_ou_viuvo;ensino_medio;desconhecido;sim;nao;train
12993;32;servicos;casado;ensino_medio;nao;nao;sim;train
12994;52;administrativo;divorciado_ou_viuvo;ensino_superior;desconhecido;nao;nao;train
12995;33;operario;solteiro;basico_9_anos;nao;nao;nao;train
12996;35;empreendedor;casado;basico_9_anos;nao;nao;nao;train
12997;25;operario;solteiro;basico_4_anos;nao;sim;sim;train
12998;31;operario;casado;basico_6_anos;nao;nao;nao;train
12999;59;trabalhador_domestico;casado;basico_4_anos;desconhecido;nao;nao;train
13000;28;servicos;casado;ensino_medio;nao;nao;nao;train
13001;28;servicos;casado;ensino_medio;nao;nao;nao;train
13002;32;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;train
13003;26;gestao;solteiro;ensino_superior;nao;nao;nao;train
13004;28;servicos;casado;ensino_medio;nao;sim;nao;train
13005;28;servicos;casado;ensino_medio;nao;nao;nao;train
13006;28;servicos;casado;ensino_medio;nao;nao;nao;train
13007;28;servicos;casado;ensino_medio;nao;sim;nao;validation
13008;44;administrativo;casado;ensino_superior;nao;sim;nao;train
13009;31;autonomo;casado;ensino_superior;nao;sim;nao;train
13010;57;administrativo;casado;basico_4_anos;desconhecido;sim;nao;train
13011;33;operario;solteiro;basico_9_anos;nao;sim;nao;validation
13012;43;operario;divorciado_ou_viuvo;ensino_medio;nao;sim;nao;train
13013;34;tecnico;solteiro;ensino_superior;nao;nao;nao;train
13014;47;tecnico;casado;curso_profissionalizante;desconhecido;sim;nao;train
13015;28;servicos;casado;ensino_medio;nao;sim;nao;train
13016;32;operario;solteiro;basico_4_anos;nao;sim;nao;validation
13017;27;administrativo;solteiro;curso_profissionalizante;nao;sim;nao;train
13018;37;empreendedor;casado;basico_9_anos;nao;desconhecido;desconhecido;train
13019;38;operario;solteiro;basico_9_anos;nao;sim;nao;train
13020;28;servicos;casado;ensino_medio;nao;nao;sim;test
13021;28;servicos;casado;ensino_medio;nao;nao;nao;train
13022;28;servicos;casado;ensino_medio;nao;sim;nao;test
13023;26;operario;solteiro;curso_profissionalizante;desconhecido;desconhecido;desconhecido;train
13024;36;administrativo;casado;ensino_superior;nao;sim;nao;train
13025;31;administrativo;solteiro;ensino_medio;nao;nao;nao;train
13026;33;operario;solteiro;basico_9_anos;nao;nao;nao;train
13027;52;administrativo;divorciado_ou_viuvo;ensino_superior;desconhecido;sim;sim;train
13028;30;servicos;casado;ensino_medio;nao;sim;nao;train
13029;27;administrativo;solteiro;curso_profissionalizante;nao;sim;sim;train
13030;28;operario;casado;basico_9_anos;desconhecido;sim;nao;train
13031;28;servicos;solteiro;ensino_medio;nao;nao;nao;train
13032;26;administrativo;solteiro;basico_9_anos;nao;sim;sim;train
13033;30;administrativo;casado;ensino_superior;nao;sim;sim;train
13034;48;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;train
13035;25;servicos;casado;ensino_medio;nao;desconhecido;desconhecido;train
13036;32;operario;solteiro;basico_4_anos;nao;sim;nao;train
13037;29;administrativo;casado;ensino_medio;nao;nao;sim;train
13038;28;servicos;casado;ensino_medio;nao;sim;nao;train
13039;28;administrativo;solteiro;ensino_superior;nao;sim;nao;test
13040;45;empreendedor;casado;ensino_superior;desconhecido;sim;sim;train
13041;43;operario;divorciado_ou_viuvo;basico_9_anos;desconhecido;nao;nao;train
13042;49;servicos;divorciado_ou_viuvo;ensino_medio;nao;sim;nao;train
13043;33;servicos;casado;ensino_medio;nao;sim;nao;train
13044;30;tecnico;solteiro;ensino_medio;nao;nao;nao;train
13045;31;administrativo;solteiro;ensino_medio;nao;nao;nao;train
13046;43;administrativo;casado;ensino_superior;nao;nao;nao;train
13047;30;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;test
13048;34;gestao;solteiro;desconhecido;nao;nao;nao;train
13049;34;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
13050;38;operario;casado;basico_9_anos;desconhecido;nao;nao;train
13051;55;aposentado;casado;basico_6_anos;desconhecido;sim;nao;train
13052;33;operario;casado;basico_6_anos;desconhecido;sim;nao;train
13053;48;gestao;casado;ensino_medio;nao;sim;nao;train
13054;34;empreendedor;solteiro;basico_9_anos;nao;sim;nao;test
13055;42;operario;casado;basico_6_anos;desconhecido;nao;nao;test
13056;35;administrativo;casado;ensino_superior;nao;nao;nao;train
13057;43;operario;divorciado_ou_viuvo;basico_9_anos;nao;sim;nao;train
13058;27;administrativo;solteiro;ensino_medio;nao;sim;nao;test
13059;28;tecnico;casado;curso_profissionalizante;nao;sim;nao;validation
13060;34;operario;casado;basico_9_anos;desconhecido;sim;nao;train
13061;40;servicos;divorciado_ou_viuvo;ensino_medio;nao;sim;nao;train
13062;23;administrativo;solteiro;ensino_medio;nao;sim;nao;train
13063;28;servicos;casado;ensino_medio;nao;sim;sim;train
13064;34;tecnico;solteiro;ensino_superior;nao;nao;nao;train
13065;28;servicos;casado;ensino_medio;nao;sim;nao;train
13066;27;autonomo;solteiro;curso_profissionalizante;nao;sim;nao;test
13067;30;operario;casado;basico_6_anos;nao;sim;sim;train
13068;28;servicos;casado;ensino_medio;nao;nao;nao;train
13069;28;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;train
