event_id;idade;profissao;estado_civil;escolaridade;inadimplencia;financiamento_habitacional;emprestimo_pessoal;canal_contato;mes_contato;dia_semana;duracao_contato;contatos_campanha_atual;dias_desde_ultimo_contato;contatos_campanhas_anteriores;resultado_campanha_anterior;taxa_variacao_emprego;indice_precos_consumidor;indice_confianca_consumidor;euribor_3_meses;numero_empregados;resultado
13383;57;operario;casado;basico_9_anos;nao;sim;nao;telefone;jul;qua;106;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13384;57;operario;casado;basico_9_anos;nao;sim;nao;celular;jul;qua;601;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13385;57;trabalhador_domestico;casado;ensino_superior;nao;sim;nao;celular;jul;qua;113;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13386;21;operario;solteiro;basico_9_anos;nao;nao;nao;celular;jul;qua;219;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13387;21;operario;solteiro;basico_9_anos;nao;desconhecido;desconhecido;celular;jul;qua;208;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13388;21;operario;solteiro;basico_9_anos;nao;desconhecido;desconhecido;celular;jul;qua;359;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13389;57;trabalhador_domestico;casado;ensino_superior;nao;nao;nao;celular;jul;qua;388;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13390;30;administrativo;casado;ensino_superior;nao;nao;nao;celular;jul;qua;397;6;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13391;34;operario;casado;basico_4_anos;nao;sim;nao;celular;jul;qua;431;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13392;27;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;jul;qua;71;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13393;40;operario;casado;basico_6_anos;nao;sim;nao;celular;jul;qua;480;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13394;34;operario;solteiro;basico_9_anos;nao;nao;nao;celular;jul;qua;218;3;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13395;27;operario;solteiro;basico_4_anos;nao;sim;nao;celular;jul;qua;676;5;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13396;30;tecnico;solteiro;ensino_superior;nao;nao;nao;telefone;jul;qua;74;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13397;53;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;celular;jul;qua;240;2;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13398;33;operario;casado;basico_6_anos;nao;nao;nao;telefone;jul;qua;292;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13399;60;operario;casado;basico_4_anos;desconhecido;nao;nao;telefone;jul;qua;83;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13400;33;operario;casado;basico_6_anos;nao;nao;nao;celular;jul;qua;391;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13401;60;operario;casado;basico_4_anos;desconhecido;nao;sim;telefone;jul;qua;271;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13402;40;operario;casado;basico_4_anos;desconhecido;sim;nao;celular;jul;qua;131;4;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13403;39;tecnico;solteiro;ensino_medio;nao;sim;nao;telefone;jul;qua;233;7;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13404;34;administrativo;casado;ensino_medio;nao;sim;nao;celular;jul;qua;293;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13405;34;administrativo;casado;ensino_medio;nao;nao;nao;celular;jul;qua;391;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13406;34;administrativo;casado;ensino_medio;nao;nao;sim;celular;jul;qua;432;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13407;34;administrativo;casado;ensino_medio;nao;sim;sim;celular;jul;qua;411;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13408;20;administrativo;solteiro;ensino_medio;nao;nao;nao;celular;jul;qua;208;4;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13409;57;operario;casado;basico_4_anos;desconhecido;sim;nao;celular;jul;qua;61;4;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13410;34;administrativo;casado;ensino_medio;nao;nao;nao;celular;jul;qua;359;5;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;1
13411;41;desempregado;solteiro;ensino_medio;nao;nao;nao;celular;jul;qua;197;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13412;24;gestao;casado;ensino_superior;nao;desconhecido;desconhecido;celular;jul;qua;530;2;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13413;41;desempregado;solteiro;ensino_medio;nao;sim;nao;celular;jul;qua;156;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13414;27;desempregado;casado;basico_6_anos;desconhecido;nao;sim;telefone;jul;qua;399;8;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13415;28;administrativo;solteiro;ensino_superior;desconhecido;sim;sim;celular;jul;qua;328;3;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13416;25;tecnico;casado;ensino_superior;nao;desconhecido;desconhecido;telefone;jul;qua;446;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13417;34;administrativo;casado;ensino_superior;nao;nao;nao;celular;jul;qua;266;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13418;27;operario;solteiro;basico_4_anos;nao;sim;nao;celular;jul;qua;211;11;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13419;29;tecnico;casado;curso_profissionalizante;nao;nao;nao;celular;jul;qua;263;2;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13420;32;administrativo;casado;ensino_superior;nao;nao;nao;celular;jul;qua;226;2;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13421;46;tecnico;casado;ensino_superior;nao;desconhecido;desconhecido;celular;jul;qua;364;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13422;39;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;jul;qua;231;2;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13423;46;tecnico;casado;ensino_superior;nao;nao;nao;telefone;jul;qua;60;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13424;52;aposentado;casado;basico_9_anos;nao;nao;nao;celular;jul;qua;171;3;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13425;27;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;celular;jul;qua;243;5;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13426;28;operario;solteiro;basico_9_anos;nao;nao;nao;telefone;jul;qua;137;16;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13427;27;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;jul;qua;593;2;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13428;33;administrativo;casado;ensino_medio;nao;nao;nao;celular;jul;qua;156;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13429;40;operario;divorciado_ou_viuvo;basico_9_anos;nao;nao;nao;telefone;jul;qua;246;3;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13430;27;tecnico;solteiro;ensino_medio;nao;nao;nao;celular;jul;qua;445;2;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13431;57;empreendedor;casado;ensino_superior;nao;nao;nao;telefone;jul;qua;337;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13432;58;aposentado;casado;basico_4_anos;nao;nao;nao;celular;jul;qua;1014;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;1
13433;36;servicos;solteiro;ensino_medio;nao;nao;nao;celular;jul;qua;399;17;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13434;32;administrativo;solteiro;ensino_superior;nao;nao;nao;telefone;jul;qua;85;5;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13435;33;tecnico;casado;ensino_superior;nao;nao;nao;telefone;jul;qua;19;8;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13436;51;operario;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;celular;jul;qua;173;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13437;57;operario;casado;basico_4_anos;desconhecido;sim;sim;telefone;jul;qua;10;19;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13438;48;tecnico;solteiro;curso_profissionalizante;nao;sim;sim;telefone;jul;qua;17;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13439;28;operario;solteiro;curso_profissionalizante;nao;nao;nao;celular;jul;qua;1290;4;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;1
13440;55;gestao;divorciado_ou_viuvo;basico_6_anos;desconhecido;nao;nao;telefone;jul;qua;297;5;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13441;54;gestao;casado;ensino_superior;nao;sim;nao;celular;jul;qua;281;3;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13442;31;administrativo;casado;ensino_superior;nao;sim;nao;telefone;jul;qua;193;4;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13443;47;administrativo;casado;ensino_superior;nao;nao;nao;telefone;jul;qua;76;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13444;35;tecnico;solteiro;ensino_superior;nao;nao;nao;celular;jul;qua;128;2;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13445;44;desempregado;casado;basico_9_anos;desconhecido;sim;nao;telefone;jul;qua;73;10;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13446;56;operario;casado;basico_4_anos;desconhecido;nao;nao;telefone;jul;qua;39;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13447;56;operario;casado;basico_4_anos;desconhecido;sim;nao;telefone;jul;qua;300;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13448;32;tecnico;solteiro;ensino_superior;nao;sim;sim;telefone;jul;qua;16;43;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13449;45;tecnico;casado;curso_profissionalizante;nao;nao;nao;telefone;jul;qua;20;5;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13450;28;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;jul;qua;115;2;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13451;31;administrativo;solteiro;ensino_medio;desconhecido;nao;nao;celular;jul;qua;90;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13452;27;administrativo;casado;ensino_superior;nao;nao;nao;celular;jul;qua;607;4;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13453;25;operario;solteiro;basico_9_anos;desconhecido;sim;nao;telefone;jul;qua;236;4;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13454;31;administrativo;solteiro;ensino_medio;desconhecido;desconhecido;desconhecido;celular;jul;qua;150;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13455;38;tecnico;casado;curso_profissionalizante;nao;nao;nao;telefone;jul;qua;56;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13456;42;administrativo;casado;ensino_superior;nao;nao;nao;celular;jul;qua;799;6;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13457;36;tecnico;divorciado_ou_viuvo;basico_9_anos;nao;nao;nao;telefone;jul;qua;372;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13458;39;operario;casado;basico_6_anos;desconhecido;sim;nao;celular;jul;qua;1439;6;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;1
13459;41;administrativo;casado;basico_9_anos;nao;sim;nao;telefone;jul;qua;120;3;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13460;36;tecnico;divorciado_ou_viuvo;basico_9_anos;nao;nao;nao;telefone;jul;qua;119;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13461;27;administrativo;solteiro;ensino_superior;nao;nao;nao;celular;jul;qua;919;2;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;1
13462;45;tecnico;casado;curso_profissionalizante;desconhecido;nao;nao;telefone;jul;qua;130;6;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13463;51;operario;casado;basico_4_anos;desconhecido;nao;nao;celular;jul;qua;227;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13464;36;tecnico;divorciado_ou_viuvo;basico_9_anos;nao;sim;nao;celular;jul;qua;497;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13465;25;servicos;solteiro;ensino_superior;nao;sim;nao;celular;jul;qua;170;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13466;53;servicos;divorciado_ou_viuvo;basico_4_anos;desconhecido;sim;nao;celular;jul;qua;89;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13467;53;servicos;divorciado_ou_viuvo;basico_4_anos;desconhecido;sim;nao;celular;jul;qua;185;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13468;52;operario;divorciado_ou_viuvo;basico_9_anos;nao;nao;nao;celular;jul;qua;630;4;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13469;51;operario;casado;basico_4_anos;desconhecido;sim;nao;telefone;jul;qua;139;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13470;54;trabalhador_domestico;casado;basico_4_anos;nao;nao;nao;celular;jul;qua;196;1;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13471;26;servicos;casado;ensino_medio;nao;sim;sim;celular;jul;qua;134;4;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;0
13472;30;servicos;solteiro;ensino_medio;nao;nao;nao;celular;jul;qua;1426;3;999;0;inexistente;1.4;93.918;-42.7;4.962;5228.1;1
13473;27;aposentado;solteiro;basico_9_anos;nao;nao;nao;celular;jul;qui;121;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13474;32;operario;casado;basico_4_anos;desconhecido;sim;nao;celular;jul;qui;307;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13475;32;administrativo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;celular;jul;qui;75;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13476;32;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;celular;jul;qui;151;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13477;33;operario;casado;basico_4_anos;nao;nao;nao;celular;jul;qui;143;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13478;31;operario;casado;basico_4_anos;nao;nao;nao;telefone;jul;qui;317;2;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13479;32;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;celular;jul;qui;668;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13480;44;operario;casado;basico_6_anos;desconhecido;nao;nao;celular;jul;qui;168;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13481;48;operario;casado;basico_9_anos;desconhecido;sim;nao;celular;jul;qui;122;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13482;40;operario;casado;basico_4_anos;desconhecido;sim;nao;celular;jul;qui;67;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13483;57;aposentado;casado;basico_4_anos;nao;sim;nao;celular;jul;qui;496;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13484;31;operario;divorciado_ou_viuvo;basico_9_anos;nao;sim;nao;celular;jul;qui;315;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13485;40;operario;casado;basico_4_anos;desconhecido;nao;sim;telefone;jul;qui;29;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13486;40;operario;casado;basico_4_anos;desconhecido;sim;nao;celular;jul;qui;123;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13487;40;operario;casado;basico_4_anos;desconhecido;sim;nao;celular;jul;qui;214;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13488;40;operario;casado;basico_4_anos;desconhecido;sim;sim;celular;jul;qui;181;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13489;40;operario;casado;basico_4_anos;desconhecido;sim;nao;celular;jul;qui;347;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13490;27;administrativo;casado;ensino_medio;nao;nao;nao;celular;jul;qui;88;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13491;27;administrativo;casado;ensino_medio;nao;sim;nao;celular;jul;qui;141;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13492;31;tecnico;solteiro;ensino_superior;nao;nao;nao;celular;jul;qui;305;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13493;30;servicos;casado;ensino_medio;nao;nao;nao;celular;jul;qui;111;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13494;26;administrativo;solteiro;ensino_medio;nao;nao;nao;celular;jul;qui;241;4;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13495;51;desempregado;casado;curso_profissionalizante;desconhecido;sim;sim;celular;jul;qui;901;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;1
13496;55;trabalhador_domestico;casado;basico_4_anos;nao;nao;nao;celular;jul;qui;185;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13497;57;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;sim;celular;jul;qui;235;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13498;50;gestao;casado;ensino_superior;nao;nao;nao;celular;jul;qui;144;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13499;39;operario;casado;basico_9_anos;nao;sim;nao;celular;jul;qui;75;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13500;39;operario;casado;basico_9_anos;nao;sim;nao;celular;jul;qui;266;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13501;27;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;celular;jul;qui;121;3;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13502;57;aposentado;divorciado_ou_viuvo;ensino_medio;nao;sim;nao;celular;jul;qui;162;6;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13503;34;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;jul;qui;192;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13504;34;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;jul;qui;124;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13505;34;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;jul;qui;560;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;1
13506;48;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;celular;jul;qui;108;2;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13507;28;administrativo;solteiro;ensino_superior;nao;nao;sim;celular;jul;qui;93;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13508;34;operario;casado;basico_9_anos;nao;sim;sim;celular;jul;qui;196;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13509;50;gestao;casado;ensino_superior;nao;sim;nao;celular;jul;qui;1019;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13510;36;administrativo;solteiro;ensino_medio;nao;nao;nao;celular;jul;qui;165;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13511;36;administrativo;solteiro;ensino_medio;nao;sim;nao;telefone;jul;qui;140;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13512;46;administrativo;divorciado_ou_viuvo;ensino_superior;desconhecido;sim;sim;telefone;jul;qui;73;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13513;36;servicos;casado;ensino_medio;nao;nao;nao;celular;jul;qui;211;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13514;36;servicos;casado;ensino_medio;nao;desconhecido;desconhecido;celular;jul;qui;156;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13515;48;tecnico;casado;basico_9_anos;nao;nao;nao;celular;jul;qui;119;5;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13516;25;operario;casado;basico_9_anos;nao;nao;nao;telefone;jul;qui;30;2;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13517;27;operario;solteiro;basico_9_anos;nao;sim;nao;celular;jul;qui;402;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13518;37;tecnico;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;celular;jul;qui;132;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13519;34;tecnico;solteiro;ensino_superior;nao;sim;sim;celular;jul;qui;1065;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13520;55;servicos;casado;ensino_medio;nao;nao;sim;celular;jul;qui;371;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13521;33;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;jul;qui;226;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13522;49;administrativo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;celular;jul;qui;105;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13523;36;operario;casado;basico_9_anos;desconhecido;sim;nao;celular;jul;qui;194;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13524;36;operario;casado;basico_9_anos;desconhecido;nao;nao;celular;jul;qui;218;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13525;36;operario;casado;basico_9_anos;desconhecido;nao;sim;celular;jul;qui;158;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13526;36;operario;casado;basico_9_anos;desconhecido;sim;nao;celular;jul;qui;209;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13527;23;operario;solteiro;basico_9_anos;nao;nao;nao;celular;jul;qui;168;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13528;36;operario;casado;basico_9_anos;desconhecido;sim;nao;celular;jul;qui;387;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13529;36;operario;casado;basico_9_anos;desconhecido;sim;nao;celular;jul;qui;68;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13530;36;operario;casado;basico_9_anos;desconhecido;sim;nao;celular;jul;qui;217;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13531;36;operario;casado;basico_9_anos;desconhecido;nao;nao;celular;jul;qui;183;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13532;33;operario;solteiro;basico_6_anos;nao;nao;nao;celular;jul;qui;854;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;1
13533;31;servicos;casado;ensino_medio;nao;sim;nao;celular;jul;qui;129;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13534;42;operario;casado;basico_6_anos;desconhecido;nao;nao;celular;jul;qui;121;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13535;40;operario;divorciado_ou_viuvo;basico_9_anos;desconhecido;sim;nao;celular;jul;qui;41;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13536;40;operario;divorciado_ou_viuvo;basico_9_anos;desconhecido;nao;nao;celular;jul;qui;160;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13537;46;administrativo;divorciado_ou_viuvo;ensino_superior;desconhecido;sim;nao;celular;jul;qui;89;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13538;56;administrativo;casado;basico_4_anos;desconhecido;sim;nao;celular;jul;qui;105;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13539;34;tecnico;casado;ensino_superior;nao;nao;nao;celular;jul;qui;76;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13540;31;operario;casado;basico_9_anos;nao;sim;nao;celular;jul;qui;192;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13541;36;operario;casado;basico_9_anos;nao;sim;nao;celular;jul;qui;272;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13542;31;operario;casado;basico_9_anos;nao;sim;nao;telefone;jul;qui;364;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13543;32;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;jul;qui;255;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;1
13544;32;operario;divorciado_ou_viuvo;basico_9_anos;nao;nao;nao;celular;jul;qui;624;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13545;31;administrativo;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;celular;jul;qui;128;6;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13546;35;administrativo;solteiro;ensino_superior;desconhecido;nao;nao;celular;jul;qui;250;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13547;46;administrativo;divorciado_ou_viuvo;ensino_superior;desconhecido;sim;nao;celular;jul;qui;51;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
13548;49;operario;casado;basico_9_anos;nao;nao;nao;telefone;jul;qui;75;1;999;0;inexistente;1.4;93.918;-42.7;4.963;5228.1;0
