event_id;mes_contato;dia_semana;resultado_campanha_anterior;dias_desde_ultimo_contato;contatos_campanhas_anteriores;tentativas_anteriores_campanha_atual;taxa_variacao_emprego;indice_precos_consumidor;indice_confianca_consumidor;euribor_3_meses;numero_empregados;nunca_contatado_anteriormente;canal_contato;resultado
5157;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5158;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5159;mai;sex;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5160;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5161;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5162;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5163;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;1
5165;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5166;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5167;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5168;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5170;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5171;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5173;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5174;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5175;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;1
5176;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5178;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5179;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5181;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5182;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5183;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5184;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5185;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5186;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5187;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5188;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5190;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5191;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5192;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5194;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5196;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5197;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5198;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5199;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5200;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5201;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5202;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5203;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5204;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5205;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5206;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5209;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5210;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5211;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5214;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5215;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5217;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5219;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5220;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5222;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5223;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5224;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5225;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5226;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5227;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5232;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5234;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5235;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5237;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5238;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5239;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5241;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5242;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5244;mai;sex;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5245;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5246;mai;sex;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5247;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5249;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5250;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5252;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5253;mai;sex;inexistente;;0;13;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5254;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5255;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5256;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5257;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5258;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5262;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5263;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5268;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5269;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5270;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5271;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5272;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5273;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5274;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5275;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5276;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5277;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5279;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5280;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5281;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5284;mai;sex;inexistente;;0;17;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5285;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5286;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5288;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5289;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5290;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5291;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5292;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5293;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5294;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5295;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5296;mai;sex;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5298;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5299;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5300;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5301;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5302;mai;sex;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5304;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5305;mai;sex;inexistente;;0;41;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5306;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5307;mai;sex;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5308;mai;sex;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5310;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5311;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5312;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5313;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5314;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5316;mai;sex;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5317;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5318;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5319;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5320;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5321;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5322;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5324;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5325;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5326;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5328;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5330;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;1
5331;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5332;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5333;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5334;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5336;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5337;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5338;mai;sex;inexistente;;0;26;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5339;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5340;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5343;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5344;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5346;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5348;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;1
5349;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5351;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5352;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5353;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5354;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5356;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5357;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5358;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5359;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5360;mai;sex;inexistente;;0;6;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5361;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5363;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5364;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;1
5366;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5369;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5370;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5371;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5373;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5374;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5375;mai;sex;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5376;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5377;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5378;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5379;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5380;mai;sex;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5381;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5382;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5383;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5384;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5385;mai;sex;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;1
5386;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5387;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5388;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5390;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5394;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5395;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5396;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5398;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5399;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5402;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5403;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5404;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5405;mai;sex;inexistente;;0;11;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5408;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5410;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5411;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5412;mai;sex;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5413;mai;sex;inexistente;;0;10;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5414;mai;sex;inexistente;;0;8;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5415;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5416;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;1
5420;mai;sex;inexistente;;0;15;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5421;mai;sex;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5422;mai;sex;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5423;mai;sex;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5426;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5427;mai;sex;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5428;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5429;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5431;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5432;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5433;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5434;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5435;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5439;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5440;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5441;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5442;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5443;mai;sex;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;1
5444;mai;sex;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5445;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5447;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5449;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5451;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5452;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5453;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5454;mai;sex;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5455;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5456;mai;sex;inexistente;;0;7;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5457;mai;sex;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5460;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5463;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5464;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5465;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5466;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5467;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5468;mai;sex;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5469;mai;sex;inexistente;;0;8;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5471;mai;sex;inexistente;;0;6;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5472;mai;sex;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5473;mai;sex;inexistente;;0;16;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5475;mai;sex;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5477;mai;sex;inexistente;;0;8;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5480;mai;sex;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5481;mai;sex;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5483;mai;seg;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5484;mai;seg;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5487;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5488;mai;seg;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5489;mai;seg;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5490;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5494;mai;seg;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5495;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5496;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5497;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5500;mai;seg;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5502;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5503;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5504;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5505;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5506;mai;seg;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5508;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5509;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5511;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5512;mai;seg;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5513;mai;seg;inexistente;;0;5;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5514;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5515;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5516;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5517;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5519;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5520;mai;seg;inexistente;;0;6;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5521;mai;seg;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5522;mai;seg;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5523;mai;seg;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5524;mai;seg;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5525;mai;seg;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5526;mai;seg;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5527;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5528;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5530;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5532;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5533;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5534;mai;seg;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5536;mai;seg;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5538;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5539;mai;seg;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
5540;mai;seg;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
